Source Country,Source City,Source Airport,Source Lat,Source Long,Destination Country,Dest City,Destination Airport,Dest Lat,Dest Long
China,Kunming,KMG,25.1019444,102.9291667,Nepal,Kathmandu,KTM,27.6966,85.3591
China,Kunming,KMG,25.1019444,102.9291667,Singapore,Singapore,SIN,1.35019,103.994003
China,Kunming,KMG,25.1019444,102.9291667,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Kunming,KMG,25.1019444,102.9291667,Sri Lanka,Colombo,CMB,7.180759907,79.88410187
China,Kunming,KMG,25.1019444,102.9291667,Thailand,Bangkok,BKK,13.68109989,100.7470016
China,Kunming,KMG,25.1019444,102.9291667,Thailand,Bangkok,DMK,13.91259956,100.6070023
China,Kunming,KMG,25.1019444,102.9291667,Thailand,Chiang Mai,CNX,18.76679993,98.96260071
China,Kunming,KMG,25.1019444,102.9291667,Thailand,Chiang Rai,CEI,19.95229912,99.88289642
China,Kunming,KMG,25.1019444,102.9291667,Thailand,Phuket,HKT,8.1132,98.316902
China,Kunming,KMG,25.1019444,102.9291667,United Arab Emirates,Dubai,DXB,25.25279999,55.36439896
China,Kunming,KMG,25.1019444,102.9291667,Vietnam,Danang,DAD,16.04389954,108.1989975
China,Lhasa,LXA,29.29780006,90.91190338,Nepal,Kathmandu,KTM,27.6966,85.3591
China,Lijiang,LJG,26.68000031,100.2460022,Singapore,Singapore,SIN,1.35019,103.994003
China,Lijiang,LJG,26.68000031,100.2460022,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Manzhouli,NZH,49.566667,117.33,Mongolia,Choibalsan,COQ,48.13570023,114.6460037
China,Manzhouli,NZH,49.566667,117.33,Russia,Chita,HTA,52.026299,113.306
China,Manzhouli,NZH,49.566667,117.33,Russia,Irkutsk,IKT,52.26800156,104.3889999
China,Manzhouli,NZH,49.566667,117.33,Russia,Krasnoyarsk,KJA,56.172901,92.493301
China,Manzhouli,NZH,49.566667,117.33,Russia,Novosibirsk,OVB,55.01259995,82.65070343
China,Manzhouli,NZH,49.566667,117.33,Russia,Ulan-ude,UUD,51.80780029,107.4380035
China,Mudanjiang,MDG,44.52410126,129.5690002,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Nanchang,KHN,28.86499977,115.9000015,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Nanchang,KHN,28.86499977,115.9000015,Thailand,Bangkok,DMK,13.91259956,100.6070023
China,Nanjing,NKG,31.74200058,118.8619995,Australia,Sydney,SYD,-33.94609833,151.177002
China,Nanjing,NKG,31.74200058,118.8619995,Germany,Frankfurt,FRA,50.033333,8.570556
China,Nanjing,NKG,31.74200058,118.8619995,Japan,Osaka,KIX,34.4272995,135.2440033
China,Nanjing,NKG,31.74200058,118.8619995,Japan,Tokyo,NRT,35.76470184,140.3860016
China,Nanjing,NKG,31.74200058,118.8619995,Macau,Macau,MFM,22.149599,113.592003
China,Nanjing,NKG,31.74200058,118.8619995,Singapore,Singapore,SIN,1.35019,103.994003
China,Nanjing,NKG,31.74200058,118.8619995,South Korea,Busan,PUS,35.17950058,128.9380035
China,Nanjing,NKG,31.74200058,118.8619995,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Nanning,NNG,22.60829926,108.1719971,Burma,Yangon,RGN,16.90730095,96.1332016
China,Nanning,NNG,22.60829926,108.1719971,Cambodia,Phnom-penh,PNH,11.54660034,104.8440018
China,Nanning,NNG,22.60829926,108.1719971,Laos,Vientiane,VTE,17.98830032,102.5630035
China,Nanning,NNG,22.60829926,108.1719971,Macau,Macau,MFM,22.149599,113.592003
China,Nanning,NNG,22.60829926,108.1719971,Malaysia,Kuala Lumpur,KUL,2.745579958,101.7099991
China,Nanning,NNG,22.60829926,108.1719971,Singapore,Singapore,SIN,1.35019,103.994003
China,Nanning,NNG,22.60829926,108.1719971,Thailand,Bangkok,BKK,13.68109989,100.7470016
China,Nanning,NNG,22.60829926,108.1719971,Vietnam,Hanoi,HAN,21.22120094,105.8069992
China,Nanning,NNG,22.60829926,108.1719971,Vietnam,Ho Chi Minh City,SGN,10.81879997,106.6520004
China,Ninbo,NGB,29.82670021,121.461998,Macau,Macau,MFM,22.149599,113.592003
China,Ninbo,NGB,29.82670021,121.461998,Singapore,Singapore,SIN,1.35019,103.994003
China,Ninbo,NGB,29.82670021,121.461998,South Korea,Cheju,CJU,33.51129913,126.4929962
China,Ninbo,NGB,29.82670021,121.461998,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Ninbo,NGB,29.82670021,121.461998,Thailand,Bangkok,BKK,13.68109989,100.7470016
China,Ninbo,NGB,29.82670021,121.461998,Thailand,Bangkok,DMK,13.91259956,100.6070023
China,Qingdao,TAO,36.26610184,120.3740005,Japan,Fukuoka,FUK,33.58589935,130.451004
China,Qingdao,TAO,36.26610184,120.3740005,Japan,Nagoya,NGO,34.85839844,136.8049927
China,Qingdao,TAO,36.26610184,120.3740005,Japan,Osaka,KIX,34.4272995,135.2440033
China,Qingdao,TAO,36.26610184,120.3740005,Japan,Tokyo,NRT,35.76470184,140.3860016
China,Qingdao,TAO,36.26610184,120.3740005,Singapore,Singapore,SIN,1.35019,103.994003
China,Qingdao,TAO,36.26610184,120.3740005,South Korea,Busan,PUS,35.17950058,128.9380035
China,Qingdao,TAO,36.26610184,120.3740005,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Qingdao,TAO,36.26610184,120.3740005,Thailand,Bangkok,BKK,13.68109989,100.7470016
China,Quanzhou,JJN,24.7964,118.589996,Macau,Macau,MFM,22.149599,113.592003
China,Sanya,SYX,18.30290031,109.4120026,Russia,Moscow,DME,55.40879822,37.90629959
China,Shanghai,PVG,31.14340019,121.8050003,Australia,Melbourne,MEL,-37.673302,144.843002
China,Shanghai,PVG,31.14340019,121.8050003,Australia,Sydney,SYD,-33.94609833,151.177002
China,Shanghai,PVG,31.14340019,121.8050003,Brunei,Bandar Seri Begawan,BWN,4.944200039,114.9280014
China,Shanghai,PVG,31.14340019,121.8050003,Cambodia,Phnom-penh,PNH,11.54660034,104.8440018
China,Shanghai,PVG,31.14340019,121.8050003,Cambodia,Siem-reap,REP,13.41069984,103.8130035
China,Shanghai,PVG,31.14340019,121.8050003,Canada,Toronto,YYZ,43.67720032,-79.63059998
China,Shanghai,PVG,31.14340019,121.8050003,Canada,Vancouver,YVR,49.19390106,-123.1839981
China,Shanghai,PVG,31.14340019,121.8050003,Denmark,Copenhagen,CPH,55.61790085,12.65600014
China,Shanghai,PVG,31.14340019,121.8050003,Ethiopia,Addis Ababa,ADD,8.977890015,38.79930115
China,Shanghai,PVG,31.14340019,121.8050003,Finland,Helsinki,HEL,60.31719971,24.9633007
China,Shanghai,PVG,31.14340019,121.8050003,France,Paris,CDG,49.012798,2.55
China,Shanghai,PVG,31.14340019,121.8050003,Germany,Frankfurt,FRA,50.033333,8.570556
China,Shanghai,PVG,31.14340019,121.8050003,Germany,Munich,MUC,48.353802,11.7861
China,Shanghai,PVG,31.14340019,121.8050003,India,Delhi,DEL,28.5665,77.103104
China,Shanghai,PVG,31.14340019,121.8050003,Indonesia,Denpasar,DPS,-8.748169899,115.1669998
China,Shanghai,PVG,31.14340019,121.8050003,Indonesia,Jakarta,CGK,-6.12556982,106.6559982
China,Shanghai,PVG,31.14340019,121.8050003,Iran,Tehran,IKA,35.41609955,51.15219879
China,Shanghai,PVG,31.14340019,121.8050003,Italy,Milano,MXP,45.6306,8.72811
China,Shanghai,PVG,31.14340019,121.8050003,Italy,Rome,FCO,41.8002778,12.2388889
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Fukuoka,FUK,33.58589935,130.451004
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Hiroshima,HIJ,34.43610001,132.9190063
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Ibaraki,IBR,36.18109894,140.4149933
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Kagoshima,KOJ,31.80340004,130.7189941
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Kanazawa,KMQ,36.39459991,136.4069977
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Matsuyama,MYJ,33.82720184,132.6999969
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Nagasaki,NGS,32.91690063,129.9140015
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Nagoya,NGO,34.85839844,136.8049927
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Niigata,KIJ,37.95589828,139.1210022
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Okayama,OKJ,34.75690079,133.8549957
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Okinawa,OKA,26.19580078,127.6460037
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Osaka,KIX,34.4272995,135.2440033
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Sapporo,CTS,42.77519989,141.6920013
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Sendai,SDJ,38.13970184,140.9170074
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Takamatsu,TAK,34.21419907,134.0160065
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Tokyo,NRT,35.76470184,140.3860016
China,Shanghai,PVG,31.14340019,121.8050003,Japan,Toyama,TOY,36.64830017,137.1880035
China,Shanghai,PVG,31.14340019,121.8050003,Macau,Macau,MFM,22.149599,113.592003
China,Shanghai,PVG,31.14340019,121.8050003,Malaysia,Kota Kinabalu,BKI,5.937210083,116.0510025
China,Shanghai,PVG,31.14340019,121.8050003,Malaysia,Kuala Lumpur,KUL,2.745579958,101.7099991
China,Shanghai,PVG,31.14340019,121.8050003,Maldives,Male,MLE,4.191830158,73.52909851
China,Shanghai,PVG,31.14340019,121.8050003,Mauritius,Plaisance,MRU,-20.430201,57.683601
China,Shanghai,PVG,31.14340019,121.8050003,Mexico,Tijuana,TIJ,32.54109955,-116.9700012
China,Shanghai,PVG,31.14340019,121.8050003,Netherlands,Amsterdam,AMS,52.308601,4.76389
China,Shanghai,PVG,31.14340019,121.8050003,New Zealand,Auckland,AKL,-37.0080986,174.7920074
China,Shanghai,PVG,31.14340019,121.8050003,Northern Mariana Islands,Saipan,SPN,15.119,145.729004
China,Shanghai,PVG,31.14340019,121.8050003,Philippines,Manila,MNL,14.5086,121.019997
China,Shanghai,PVG,31.14340019,121.8050003,Qatar,Doha,DOH,25.273056,51.608056
China,Shanghai,PVG,31.14340019,121.8050003,Russia,Moscow,SVO,55.972599,37.4146
China,Shanghai,PVG,31.14340019,121.8050003,Singapore,Singapore,SIN,1.35019,103.994003
China,Shanghai,PVG,31.14340019,121.8050003,South Korea,Busan,PUS,35.17950058,128.9380035
China,Shanghai,PVG,31.14340019,121.8050003,South Korea,Cheju,CJU,33.51129913,126.4929962
China,Shanghai,PVG,31.14340019,121.8050003,South Korea,Muan,MWX,34.991406,126.382814
China,Shanghai,PVG,31.14340019,121.8050003,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Shanghai,PVG,31.14340019,121.8050003,South Korea,Sokcho / Gangneung,YNY,38.061298,128.669006
China,Shanghai,PVG,31.14340019,121.8050003,South Korea,Taegu,TAE,35.896872,128.65531
China,Shanghai,PVG,31.14340019,121.8050003,Sri Lanka,Colombo,CMB,7.180759907,79.88410187
China,Shanghai,PVG,31.14340019,121.8050003,Switzerland,Zurich,ZRH,47.464699,8.54917
China,Shanghai,PVG,31.14340019,121.8050003,Thailand,Bangkok,BKK,13.68109989,100.7470016
China,Shanghai,PVG,31.14340019,121.8050003,Thailand,Chiang Mai,CNX,18.76679993,98.96260071
China,Shanghai,PVG,31.14340019,121.8050003,Thailand,Phuket,HKT,8.1132,98.316902
China,Shanghai,PVG,31.14340019,121.8050003,Turkey,Istanbul,IST,41.275278,28.751944
China,Shanghai,PVG,31.14340019,121.8050003,United Arab Emirates,Abu Dhabi,AUH,24.43300056,54.65110016
China,Shanghai,PVG,31.14340019,121.8050003,United Arab Emirates,Dubai,DXB,25.25279999,55.36439896
China,Shanghai,PVG,31.14340019,121.8050003,United Kingdom,London,LHR,51.4706,-0.461941
China,Shanghai,PVG,31.14340019,121.8050003,United States,Chicago,ORD,41.9786,-87.9048
China,Shanghai,PVG,31.14340019,121.8050003,United States,Detroit,DTW,42.21239853,-83.35340118
China,Shanghai,PVG,31.14340019,121.8050003,United States,Honolulu,HNL,21.32062,-157.924228
China,Shanghai,PVG,31.14340019,121.8050003,United States,Los Angeles,LAX,33.94250107,-118.4079971
China,Shanghai,PVG,31.14340019,121.8050003,United States,New York,JFK,40.63980103,-73.77890015
China,Shanghai,PVG,31.14340019,121.8050003,United States,Newark,EWR,40.69250107,-74.16870117
China,Shanghai,PVG,31.14340019,121.8050003,United States,San Francisco,SFO,37.61899948,-122.375
China,Shanghai,PVG,31.14340019,121.8050003,United States,Seattle,SEA,47.449001,-122.308998
China,Shanghai,PVG,31.14340019,121.8050003,Vietnam,Danang,DAD,16.04389954,108.1989975
China,Shanghai,PVG,31.14340019,121.8050003,Vietnam,Hanoi,HAN,21.22120094,105.8069992
China,Shanghai,PVG,31.14340019,121.8050003,Vietnam,Ho Chi Minh City,SGN,10.81879997,106.6520004
China,Shanghai,SHA,31.19790077,121.3359985,Japan,Tokyo,HND,35.552299,139.779999
China,Shanghai,SHA,31.19790077,121.3359985,Macau,Macau,MFM,22.149599,113.592003
China,Shanghai,SHA,31.19790077,121.3359985,South Korea,Seoul,GMP,37.5583,126.791
China,Shantou,SWA,23.552,116.5033,Singapore,Singapore,SIN,1.35019,103.994003
China,Shantou,SWA,23.552,116.5033,Thailand,Bangkok,BKK,13.68109989,100.7470016
China,Shenyang,SHE,41.63980103,123.4830017,Canada,Vancouver,YVR,49.19390106,-123.1839981
China,Shenyang,SHE,41.63980103,123.4830017,Germany,Frankfurt,FRA,50.033333,8.570556
China,Shenyang,SHE,41.63980103,123.4830017,Japan,Fukuoka,FUK,33.58589935,130.451004
China,Shenyang,SHE,41.63980103,123.4830017,Japan,Nagoya,NGO,34.85839844,136.8049927
China,Shenyang,SHE,41.63980103,123.4830017,Japan,Osaka,KIX,34.4272995,135.2440033
China,Shenyang,SHE,41.63980103,123.4830017,Japan,Tokyo,NRT,35.76470184,140.3860016
China,Shenyang,SHE,41.63980103,123.4830017,Macau,Macau,MFM,22.149599,113.592003
China,Shenyang,SHE,41.63980103,123.4830017,North Korea,Pyongyang,FNJ,39.224098,125.669998
China,Shenyang,SHE,41.63980103,123.4830017,South Korea,Busan,PUS,35.17950058,128.9380035
China,Shenyang,SHE,41.63980103,123.4830017,South Korea,Cheju,CJU,33.51129913,126.4929962
China,Shenyang,SHE,41.63980103,123.4830017,South Korea,Chongju,CJJ,36.717008,127.498741
China,Shenyang,SHE,41.63980103,123.4830017,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Shenzhen,SZX,22.63929939,113.810997,Indonesia,Denpasar,DPS,-8.748169899,115.1669998
China,Shenzhen,SZX,22.63929939,113.810997,Malaysia,Kota Kinabalu,BKI,5.937210083,116.0510025
China,Shenzhen,SZX,22.63929939,113.810997,Malaysia,Kuala Lumpur,KUL,2.745579958,101.7099991
China,Shenzhen,SZX,22.63929939,113.810997,Singapore,Singapore,SIN,1.35019,103.994003
China,Shenzhen,SZX,22.63929939,113.810997,South Korea,Cheju,CJU,33.51129913,126.4929962
China,Shenzhen,SZX,22.63929939,113.810997,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Shenzhen,SZX,22.63929939,113.810997,Thailand,Bangkok,BKK,13.68109989,100.7470016
China,Shenzhen,SZX,22.63929939,113.810997,Thailand,Bangkok,DMK,13.91259956,100.6070023
China,Shenzhen,SZX,22.63929939,113.810997,Thailand,Phuket,HKT,8.1132,98.316902
China,Taichung,RMQ,24.26469994,120.6210022,Japan,Okinawa,OKA,26.19580078,127.6460037
China,Taichung,RMQ,24.26469994,120.6210022,Japan,Osaka,KIX,34.4272995,135.2440033
China,Taichung,RMQ,24.26469994,120.6210022,Macau,Macau,MFM,22.149599,113.592003
China,Taichung,RMQ,24.26469994,120.6210022,Vietnam,Hanoi,HAN,21.22120094,105.8069992
China,Taichung,RMQ,24.26469994,120.6210022,Vietnam,Ho Chi Minh City,SGN,10.81879997,106.6520004
China,Taipei,TPE,25.0777,121.233002,Australia,Brisbane,BNE,-27.38419914,153.1170044
China,Taipei,TPE,25.0777,121.233002,Australia,Sydney,SYD,-33.94609833,151.177002
China,Taipei,TPE,25.0777,121.233002,Austria,Vienna,VIE,48.11029816,16.56970024
China,Taipei,TPE,25.0777,121.233002,Burma,Yangon,RGN,16.90730095,96.1332016
China,Taipei,TPE,25.0777,121.233002,Cambodia,Phnom-penh,PNH,11.54660034,104.8440018
China,Taipei,TPE,25.0777,121.233002,Cambodia,Siem-reap,REP,13.41069984,103.8130035
China,Taipei,TPE,25.0777,121.233002,Canada,Toronto,YYZ,43.67720032,-79.63059998
China,Taipei,TPE,25.0777,121.233002,Canada,Vancouver,YVR,49.19390106,-123.1839981
China,Taipei,TPE,25.0777,121.233002,France,Paris,CDG,49.012798,2.55
China,Taipei,TPE,25.0777,121.233002,Germany,Frankfurt,FRA,50.033333,8.570556
China,Taipei,TPE,25.0777,121.233002,Guam,Agana,GUM,13.48340034,144.7960052
China,Taipei,TPE,25.0777,121.233002,India,Delhi,DEL,28.5665,77.103104
China,Taipei,TPE,25.0777,121.233002,Indonesia,Denpasar,DPS,-8.748169899,115.1669998
China,Taipei,TPE,25.0777,121.233002,Indonesia,Jakarta,CGK,-6.12556982,106.6559982
China,Taipei,TPE,25.0777,121.233002,Indonesia,Surabaya,SUB,-7.379829884,112.7870026
China,Taipei,TPE,25.0777,121.233002,Japan,Asahikawa,AKJ,43.67079926,142.4470062
China,Taipei,TPE,25.0777,121.233002,Japan,Fukuoka,FUK,33.58589935,130.451004
China,Taipei,TPE,25.0777,121.233002,Japan,Hakodate,HKD,41.77000046,140.8220062
China,Taipei,TPE,25.0777,121.233002,Japan,Hiroshima,HIJ,34.43610001,132.9190063
China,Taipei,TPE,25.0777,121.233002,Japan,Ishigaki,ISG,24.396389,124.245
China,Taipei,TPE,25.0777,121.233002,Japan,Kagoshima,KOJ,31.80340004,130.7189941
China,Taipei,TPE,25.0777,121.233002,Japan,Kanazawa,KMQ,36.39459991,136.4069977
China,Taipei,TPE,25.0777,121.233002,Japan,Kushiro,KUH,43.04100037,144.1929932
China,Taipei,TPE,25.0777,121.233002,Japan,Miyazaki,KMI,31.87719917,131.4490051
China,Taipei,TPE,25.0777,121.233002,Japan,Nagoya,NGO,34.85839844,136.8049927
China,Taipei,TPE,25.0777,121.233002,Japan,Okayama,OKJ,34.75690079,133.8549957
China,Taipei,TPE,25.0777,121.233002,Japan,Okinawa,OKA,26.19580078,127.6460037
China,Taipei,TPE,25.0777,121.233002,Japan,Osaka,KIX,34.4272995,135.2440033
China,Taipei,TPE,25.0777,121.233002,Japan,Sapporo,CTS,42.77519989,141.6920013
China,Taipei,TPE,25.0777,121.233002,Japan,Sendai,SDJ,38.13970184,140.9170074
China,Taipei,TPE,25.0777,121.233002,Japan,Takamatsu,TAK,34.21419907,134.0160065
China,Taipei,TPE,25.0777,121.233002,Japan,Tokyo,HND,35.552299,139.779999
China,Taipei,TPE,25.0777,121.233002,Japan,Tokyo,NRT,35.76470184,140.3860016
China,Taipei,TPE,25.0777,121.233002,Japan,Toyama,TOY,36.64830017,137.1880035
China,Taipei,TPE,25.0777,121.233002,Macau,Macau,MFM,22.149599,113.592003
China,Taipei,TPE,25.0777,121.233002,Malaysia,Kota Kinabalu,BKI,5.937210083,116.0510025
China,Taipei,TPE,25.0777,121.233002,Malaysia,Kuala Lumpur,KUL,2.745579958,101.7099991
China,Taipei,TPE,25.0777,121.233002,Malaysia,Penang,PEN,5.297140121,100.2770004
China,Taipei,TPE,25.0777,121.233002,Netherlands,Amsterdam,AMS,52.308601,4.76389
China,Taipei,TPE,25.0777,121.233002,Palau,Babelthuap,ROR,7.36731,134.544236
China,Taipei,TPE,25.0777,121.233002,Philippines,Kalibo,KLO,11.67940044,122.3759995
China,Taipei,TPE,25.0777,121.233002,Philippines,Manila,MNL,14.5086,121.019997
China,Taipei,TPE,25.0777,121.233002,Singapore,Singapore,SIN,1.35019,103.994003
China,Taipei,TPE,25.0777,121.233002,South Korea,Busan,PUS,35.17950058,128.9380035
China,Taipei,TPE,25.0777,121.233002,South Korea,Cheju,CJU,33.51129913,126.4929962
China,Taipei,TPE,25.0777,121.233002,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Taipei,TPE,25.0777,121.233002,Thailand,Bangkok,BKK,13.68109989,100.7470016
China,Taipei,TPE,25.0777,121.233002,Thailand,Chiang Mai,CNX,18.76679993,98.96260071
China,Taipei,TPE,25.0777,121.233002,United Arab Emirates,Dubai,DXB,25.25279999,55.36439896
China,Taipei,TPE,25.0777,121.233002,United States,Honolulu,HNL,21.32062,-157.924228
China,Taipei,TPE,25.0777,121.233002,United States,Los Angeles,LAX,33.94250107,-118.4079971
China,Taipei,TPE,25.0777,121.233002,United States,New York,JFK,40.63980103,-73.77890015
China,Taipei,TPE,25.0777,121.233002,United States,San Francisco,SFO,37.61899948,-122.375
China,Taipei,TPE,25.0777,121.233002,United States,Seattle,SEA,47.449001,-122.308998
China,Taipei,TPE,25.0777,121.233002,Vietnam,Hanoi,HAN,21.22120094,105.8069992
China,Taipei,TPE,25.0777,121.233002,Vietnam,Ho Chi Minh City,SGN,10.81879997,106.6520004
China,Taipei,TSA,25.06940079,121.552002,Japan,Tokyo,HND,35.552299,139.779999
China,Taipei,TSA,25.06940079,121.552002,South Korea,Seoul,GMP,37.5583,126.791
China,Taiyuan,TYN,37.74689865,112.6279984,Macau,Macau,MFM,22.149599,113.592003
China,Taiyuan,TYN,37.74689865,112.6279984,South Korea,Busan,PUS,35.17950058,128.9380035
China,Tianjin,TSN,39.12440109,117.3460007,Japan,Nagoya,NGO,34.85839844,136.8049927
China,Tianjin,TSN,39.12440109,117.3460007,Singapore,Singapore,SIN,1.35019,103.994003
China,Tianjin,TSN,39.12440109,117.3460007,South Korea,Cheju,CJU,33.51129913,126.4929962
China,Tianjin,TSN,39.12440109,117.3460007,South Korea,Muan,MWX,34.991406,126.382814
China,Tianjin,TSN,39.12440109,117.3460007,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Urumqi,URC,43.90710068,87.47419739,Azerbaijan,Baku,GYD,40.46749878,50.04669952
China,Urumqi,URC,43.90710068,87.47419739,Georgia,Tbilisi,TBS,41.6692009,44.95470047
China,Urumqi,URC,43.90710068,87.47419739,Iran,Tehran,IKA,35.41609955,51.15219879
China,Urumqi,URC,43.90710068,87.47419739,Kazakhstan,Alma-ata,ALA,43.35210037,77.04049683
China,Urumqi,URC,43.90710068,87.47419739,Kazakhstan,Tselinograd,TSE,51.02220154,71.46690369
China,Urumqi,URC,43.90710068,87.47419739,Kyrgyzstan,Bishkek,FRU,43.06129837,74.4776001
China,Urumqi,URC,43.90710068,87.47419739,Kyrgyzstan,Osh,OSS,40.60900116,72.79329681
China,Urumqi,URC,43.90710068,87.47419739,Pakistan,Islamabad,ISB,33.560713,72.851613
China,Urumqi,URC,43.90710068,87.47419739,Russia,Moscow,SVO,55.972599,37.4146
China,Urumqi,URC,43.90710068,87.47419739,Russia,Novosibirsk,OVB,55.01259995,82.65070343
China,Urumqi,URC,43.90710068,87.47419739,Tajikistan,Dushanbe,DYU,38.54330063,68.82499695
China,Urumqi,URC,43.90710068,87.47419739,Tajikistan,Khudzhand,LBD,40.2154007,69.69470215
China,Urumqi,URC,43.90710068,87.47419739,Turkey,Istanbul,IST,41.275278,28.751944
China,Urumqi,URC,43.90710068,87.47419739,Turkmenistan,Ashkhabad,ASB,37.986801,58.361
China,Urumqi,URC,43.90710068,87.47419739,Uzbekistan,Tashkent,TAS,41.25790024,69.28119659
China,Wenzhou,WNZ,27.912201,120.851997,South Korea,Cheju,CJU,33.51129913,126.4929962
China,Wenzhou,WNZ,27.912201,120.851997,Vietnam,Danang,DAD,16.04389954,108.1989975
China,Wuhan,WUH,30.7838,114.208,France,Paris,CDG,49.012798,2.55
China,Wuhan,WUH,30.7838,114.208,Macau,Macau,MFM,22.149599,113.592003
China,Wuhan,WUH,30.7838,114.208,Singapore,Singapore,SIN,1.35019,103.994003
China,Wuhan,WUH,30.7838,114.208,South Korea,Busan,PUS,35.17950058,128.9380035
China,Wuhan,WUH,30.7838,114.208,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Wuhan,WUH,30.7838,114.208,Thailand,Bangkok,BKK,13.68109989,100.7470016
China,Wuhan,WUH,30.7838,114.208,Thailand,Bangkok,DMK,13.91259956,100.6070023
China,Wuhan,WUH,30.7838,114.208,Thailand,Chiang Mai,CNX,18.76679993,98.96260071
China,Wuxi,WUX,31.49440002,120.4290009,Japan,Osaka,KIX,34.4272995,135.2440033
China,Wuxi,WUX,31.49440002,120.4290009,Macau,Macau,MFM,22.149599,113.592003
China,Wuxi,WUX,31.49440002,120.4290009,Singapore,Singapore,SIN,1.35019,103.994003
China,Xiamen,XMN,24.54400063,118.1279984,Indonesia,Jakarta,CGK,-6.12556982,106.6559982
China,Xiamen,XMN,24.54400063,118.1279984,Japan,Tokyo,NRT,35.76470184,140.3860016
China,Xiamen,XMN,24.54400063,118.1279984,Macau,Macau,MFM,22.149599,113.592003
China,Xiamen,XMN,24.54400063,118.1279984,Malaysia,Kuala Lumpur,KUL,2.745579958,101.7099991
China,Xiamen,XMN,24.54400063,118.1279984,Netherlands,Amsterdam,AMS,52.308601,4.76389
China,Xiamen,XMN,24.54400063,118.1279984,Philippines,Manila,MNL,14.5086,121.019997
China,Xiamen,XMN,24.54400063,118.1279984,Singapore,Singapore,SIN,1.35019,103.994003
China,Xiamen,XMN,24.54400063,118.1279984,South Korea,Cheju,CJU,33.51129913,126.4929962
China,Xiamen,XMN,24.54400063,118.1279984,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Xiamen,XMN,24.54400063,118.1279984,Thailand,Bangkok,BKK,13.68109989,100.7470016
China,Xiamen,XMN,24.54400063,118.1279984,Vietnam,Danang,DAD,16.04389954,108.1989975
China,Xi'an,XIY,34.447102,108.751999,Finland,Helsinki,HEL,60.31719971,24.9633007
China,Xi'an,XIY,34.447102,108.751999,South Korea,Busan,PUS,35.17950058,128.9380035
China,Xi'an,XIY,34.447102,108.751999,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Xi'an,XIY,34.447102,108.751999,Thailand,Bangkok,DMK,13.91259956,100.6070023
China,Yanji,YNJ,42.88280106,129.451004,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Yantai,YNT,37.40169907,121.3720016,Japan,Osaka,KIX,34.4272995,135.2440033
China,Yantai,YNT,37.40169907,121.3720016,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Zhengzhou,CGO,34.5196991,113.8410034,Macau,Macau,MFM,22.149599,113.592003
China,Zhengzhou,CGO,34.5196991,113.8410034,South Korea,Cheju,CJU,33.51129913,126.4929962
China,Zhengzhou,CGO,34.5196991,113.8410034,South Korea,Seoul,ICN,37.46910095,126.4509964
China,Zhengzhou,CGO,34.5196991,113.8410034,Thailand,Bangkok,BKK,13.68109989,100.7470016
